,,应用工具,a52dec,"
,,应用工具,bacula,"
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the bacula client, the daemon running on the system to be
backed up.
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains files common to all Bacula daemons.
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the command-line management console for the bacula backup
system.
Bacula is a set of programs that allow you to manage the backup,
recovery, and verification of computer data across a network of
different computers. It is based on a client/server architecture.

This package contains basic Bacula libraries, which are used by all
Bacula programs.
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the SQL Bacula libraries, which are used by Director and
Storage daemons. You have to select your preferred catalog library through the
alternatives system.
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains logwatch scripts for Bacula Director.
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the storage daemon, the daemon responsible for writing
the data received from the clients onto tape drives or other mass storage
devices.","
Bacula backup client.
Common Bacula files.
Bacula management console.
Bacula libraries.
Bacula SQL libraries.
Bacula Director logwatch scripts.
Bacula storage daemon files.","
Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the director files.","
Bacula Director files.",,,,,,,,,
,,应用工具,baobab,,,"
Baobab is able to scan either specific directories or the whole filesystem, in
order to give the user a graphical tree representation including each
directory size or percentage in the branch.  It also auto-detects in real-time
any change made to your home folder as far as any mounted/unmounted device.","
A graphical directory tree analyzer.",,,,,,,,,
,,基础环境,basesystem,,,"
Basesystem defines the components of a basic  system
(for example, the package installation order to use during bootstrapping).
Basesystem should be in every installation of a system, and it
should never be removed.","
The skeleton package which defines a simple  system.",,,,,,,,,
,,核心工具,bash,,,"
The GNU Bourne Again shell (Bash) is a shell or command language
interpreter that is compatible with the Bourne shell (sh). Bash
incorporates useful features from the Korn shell (ksh) and the C shell
(csh). Most sh scripts can be run by bash without modification.","
The GNU Bourne Again shell.",,,,,,,,,
,,应用工具,bash-completion,"
bash-completion is a collection of shell functions that take advantage
of the programmable completion feature of bash.","
Programmable completion for Bash.",,,,,,,,,,,
,,系统工具,bc,,,"
The bc package includes bc and dc. Bc is an arbitrary precision
numeric processing arithmetic language. Dc is an interactive
arbitrary precision stack based calculator, which can be used as a
text mode calculator.

Install the bc package if you need its number handling capabilities or
if you would like to use its text mode calculator.","
GNU's bc (a numeric processing language) and dc (a calculator).",,,,,,,,,
,,应用工具,bcc,"
BCC is a toolkit for creating efficient kernel tracing and manipulation
programs, and includes several useful tools and examples. It makes use of
extended BPF (Berkeley Packet Filters), formally known as eBPF, a new feature
that was first added to Linux 3.15. BCC makes BPF programs easier to write,
with kernel instrumentation in C (and includes a C wrapper around LLVM), and
front-ends in Python and lua. It is suited for many tasks, including
performance analysis and network traffic control.
Command line tools for BPF Compiler Collection (BCC)","
BPF Compiler Collection (BCC).
Command line tools for BPF Compiler Collection (BCC).","
Python3 bindings for BPF Compiler Collection (BCC)","
Python3 bindings for BPF Compiler Collection (BCC).",,,,,,,,,
,,系统服务,bind,"
BIND (Berkeley Internet Name Domain) is an implementation of the DNS
(Domain Name System) protocols. This package set contains only export
version of BIND libraries, that are used for building ISC DHCP.","
ISC libs for DHCP application.",,,,,,,,,,,
,,系统服务,bind9.16,"
BIND (Berkeley Internet Name Domain) is an implementation of the DNS
(Domain Name System) protocols. BIND includes a DNS server (named),
which resolves host names to IP addresses; a resolver library
(routines for applications to use when interfacing with DNS); and
tools for verifying that the DNS server is operating properly.
This package contains a tree of files which can be used as a
chroot(2) jail for the named(8) program from the BIND package.
Based on the code from Jan ""Yenya"" Kasprzak <kas@fi.muni.cz>
Contains heavyweight version of BIND suite libraries used by both named DNS
server and utilities in bind9.16-utils package.
Bind-utils contains a collection of utilities for querying DNS (Domain
Name System) name servers to find out information about Internet
hosts. These tools will provide you with the IP addresses for given
host names, as well as other information about registered domains and
network addresses.

You should install bind9.16-utils if you need to get information from DNS name
servers.","
The Berkeley Internet Name Domain (BIND) DNS (Domain Name System) server.
A chroot runtime environment for the ISC BIND DNS server, named(8).
Libraries used by the BIND DNS packages.
Utilities for querying DNS name servers.","
Contains license of the BIND DNS suite.","
License of the BIND DNS suite.",,,,,,,,,
,,系统工具,binutils,,,"
Binutils is a collection of binary utilities, including ar (for
creating, modifying and extracting from archives), as (a family of GNU
assemblers), gprof (for displaying call graph profile data), ld (the
GNU linker), nm (for listing symbols from object files), objcopy (for
copying and translating object files), objdump (for displaying
information from object files), ranlib (for generating an index for
the contents of an archive), readelf (for displaying detailed
information about binary files), size (for listing the section sizes
of an object or archive file), strings (for listing printable strings
from files), strip (for discarding symbols), and addr2line (for
converting addresses to file and line).","
A GNU collection of binary utilities.",,,,,,,,,
